hashtag_source,candidate_source,post_url,shortcode,media_id,date_utc,taken_at,caption_text,caption_word_count,hashtags_in_caption,mentions_in_caption,like_count,comment_count,view_count,media_type,product_type,location_name,account_hash
yogaretreat,recent;top,https://www.instagram.com/houseofmerakisoul/p/DZxXAHEIc0Z/,DZxXAHEIc0Z,3923017913071684889,2026-06-19T15:00:24+00:00,1781881224,"Welcome to Meraki Soul. 🌿

A place where slowing down becomes a way of life.

Created with intention, Meraki Soul is an intimate wellness retreat on the Athens Riviera, inviting you to reconnect through movement, nature, nourishing food and moments of stillness.

As our journey unfolds, we’ll also introduce thoughtfully curated longevity supplements, blending the best of nature with science-backed innovation.

✨ Autumn 2026 
Bookings opening soon.

This is just the beginning. Thank you for being here and for supporting our vision. We can’t wait to share this journey with you. 🤍

#MerakiSoul #WellnessRetreat #Mindfulness #Longevity #YogaRetreat",95,merakisoul;wellnessretreat;mindfulness;longevity;yogaretreat,,12,1,,1,feed,Athens Riviera - Αθηναϊκή Ριβιέρα,b6ccd48088ba6ff3
yogaretreat,top,https://www.instagram.com/yoganisarga/reel/DZwy2uONiYy/,DZwy2uONiYy,3922858938247554610,2026-06-19T09:32:49+00:00,1781861569,"What if the exhaustion you’re feeling isn’t physical... but spiritual?

If your body feels heavy, your mind never stops racing, and your heart longs for something deeper, perhaps it’s not another vacation you need—it’s a sacred pause.

🌿 Join our 5-Day Yoga & Healing Retreat in Turkey 
📅 10–14 September 2026

Step into a space where time slows down, silence becomes your teacher, and every breath brings you closer to your true self.

Imagine waking up to peaceful mornings, practicing yoga under the open sky, meditating in nature, experiencing sound healing, and sharing meaningful moments with like-minded souls.

✨ Release stress and emotional burdens 
🧘 Reconnect with your body, mind, and spirit 
💚 Experience yoga, meditation, and holistic healing 
🙏 Return home feeling renewed, inspired, and deeply transformed

🎁 Special Limited-Time Offer: Enjoy €50 OFF your booking!

This is more than a retreat—it’s a journey back to yourself.

Your soul has been waiting for this moment. Will you answer the call? 
#yogaretreat #yogaturkiye #yogalife #yoga #wellness",159,yogaretreat;yogaturkiye;yogalife;yoga;wellness,,38,0,1070,2,clips,"Antalya, Turkey",3d127fdc0ca7c283
yogaretreat,top,https://www.instagram.com/yogabydiksha/p/DSHPnxejCad/,DSHPnxejCad,3785062715711301277,2025-12-11T06:30:00+00:00,1765434600,"It is primarily a meditation retreat. With yoga asanas in the morning. Expect - silence, stillness, sitting with a straight spine, pranayama, dropping into the body, sharing circles, inner clarity work. Less talking, more practicing. Thats where the vibration shifts - through practice.
.
Venue @anandism.in 
1 hour from Dehradun airport
.
DM me for all details.
.
#yogaretreat #yogaretreatinrishikesh #yogaretreatinuttarakhand #dehradun #uttarakhand #
Retreat yoga retreat india February Himalayas meditation immersion silence retreat Uttarakhand",70,yogaretreat;yogaretreatinrishikesh;yogaretreatinuttarakhand;dehradun;uttarakhand,anandism.in,2686,139,,8,carousel_container,,685bee9c942552bd
yogaretreat,top,https://www.instagram.com/studio.airi/reel/DUAzsWWgl4W/,DUAzsWWgl4W,3819279832039185942,2026-01-27T11:41:08+00:00,1769514068,"You know what causes the most stress? - RUSHING.

Trying to be in 3 places at the same time. Packing our days full of meeting, obligations and happenings. Eating our lunch while driving from point A to point B. 

When do you stop? 

Life is happening in the micromoments. Pausing to notice them is what helps us calm down. 

Stop just for a moment, in the middle of all the busy. And take a breath into your belly. That moment there-that’s aliveness.

#slowliving#slowdown#nervoussystemhealing#nervoussystemregulation#yoga#yogalife#yogaretreat#iceland",89,slowliving;slowdown;nervoussystemhealing;nervoussystemregulation;yoga;yogalife;yogaretreat;iceland,,1050,18,16303,2,clips,Iceland,ff4ab531ec7ab629
yogaretreat,top,https://www.instagram.com/heidikayoga/p/DP9N6l7iDhC/,DP9N6l7iDhC,3746211666103646274,2025-10-18T16:00:52+00:00,1760803252,"▫️HANDSTAND ALIGNMENT DRILLS▫️

Improve your line with these simple, effective drills 👇

1️⃣ Prone lift — Lie on your belly with a block under your upper thighs and wrists. Lift your belly off the floor, draw your ribs in, and gently round through the upper back. Activate your core!

2️⃣ Supine lift — Lie on your back with a block under your calves and upper back. Reach your arms overhead to the floor, lift your belly and back up, and engage your core to find that hollow shape.

3️⃣ Elastic tension drill — Stand with a thin elastic band under your feet and looped around your hands. As you raise your arms overhead, pull the belly in and gently tuck the pelvis to stack your line.

4️⃣ Straddle push — Place a small Pilates band around your big toes, hop into a mini straddle handstand, and focus on strong shoulder push and tension through the band.

✨ These drills help you connect your core, shoulders, and hips for a straighter, more controlled handstand line.

🐘

These clips were taken last spring at @mungaplains in beautiful Botswana, where I’ll be returning next April 🐆

Come and experience the magic of Africa and take your practice deeper — both on and off the mat

🦜Early bird pricing is available until the end of this month, so don’t miss your chance!

DM me for all the details 🤍

#yogaretreat #africaretreat #yogajourney
#handstanddrills #handstandalignment #handstandtraining #inversionpractice #coreconnection #shoulderstrength",240,yogaretreat;africaretreat;yogajourney;handstanddrills;handstandalignment;handstandtraining;inversionpractice;coreconnection;shoulderstrength,mungaplains,822,63,,8,carousel_container,,072f871cba7399de
yogaretreat,top,https://www.instagram.com/camimi_isdope/p/DU_R1cDEcpu/,DU_R1cDEcpu,3836863846582176366,2026-02-20T17:50:34+00:00,1771609834,"What a dream to witness another SHE HEALS GUATEMALA come to life 🌹 @youaretheantidote_ 

The sacred container is open 🫀  this morning we started with free flow a yummy breakfast and then Mel dropped us in to learn more about our menstrual cycle :) we have so much more coming up today 🫀🫀🫀🫀#womensretreat #yogaretreat #guatemala 

@sacredgardenatitlan @melodykramarz @reneetheyogi",55,womensretreat;yogaretreat;guatemala,youaretheantidote_;sacredgardenatitlan;melodykramarz;reneetheyogi,742,30,,8,carousel_container,Lake Atitlán,1a1204014436842a
yogaretreat,top,https://www.instagram.com/kds_retreats/reel/DZuucV0tfLF/,DZuucV0tfLF,3922276583204057797,2026-06-19T09:04:48+00:00,1781859888,"In a world obsessed with finding the next nervous system regulation tool to finally fix anxiety, I’ve been noticing something that feels both obvious and surprisingly difficult:

Some of my calmest moments don’t come from doing more. They come from being where I already am.

And I say this as someone who constantly catches herself reaching for the next thing too.

The next podcast.
The next insight.
The next healing tool.
The next thing that will finally make me feel more grounded, more regulated, more “there.”

But lately I’ve been noticing how much changes when I slow down enough to actually be in the moment I’m in.

Drinking my coffee without my phone.
Walking without filling the silence.
Cooking without rushing to finish.

Sometimes you don’t need more wellness tips, you just need to slow down enough to be able to listen to that inner wisdom you already have.",150,,,3,3,2375,2,clips,,45d34ab786d2bd9b
yogaretreat,top,https://www.instagram.com/kinoyoga/p/DVWFGq7j9bB/,DVWFGq7j9bB,3843281780653151937,2026-03-01T14:32:29+00:00,1772375549,"Beautiful Bali 🌺 I can hardly believe that the first time I visited this island was nearly twenty years ago. So much has changed, and yet so much has remained the same, both within myself and here on the island.

It feels like a blessing to be here for the next two weeks, immersed in sharing the practice with everyone who will join. Together we will intentionally create space for deep practice, entering a kind of bubble where introspection becomes possible and where transformation can quietly unfold.

With everything happening in the world right now, I am deeply aware of what a privilege it is simply to be safe and to have the opportunity to practice and teach yoga. It is not something I take for granted. Even if it may seem a little naive, I still believe that when we practice sincerely, we participate in something larger than ourselves. Through small acts of presence, discipline, and compassion, yoga gives us a way to slowly, patiently help change the world.

💕

Last few spots available to practice with us in beautiful Bali, where @timfeldmannyoga  and I will be leading a 2-week, 50-hour Ashtanga Yoga training in Ubud—you can join for Mysore only, morning and afternoons, either week or both weeks. 

March 3–15, 2026 @radiantlyaliveyoga @radiantlyalive.ubud 

Link in bio to sign up 🙏

#baliyoga #yogabali #yogaretreats #yogaretreat #ashtanga 

💕",225,baliyoga;yogabali;yogaretreats;yogaretreat;ashtanga,timfeldmannyoga;radiantlyaliveyoga;radiantlyalive.ubud,3149,93,,1,feed,"Bali, Indonesia",c04fa01d882ce55a
yogaretreat,top,https://www.instagram.com/shreeyogastudios/p/DZufkHdDp1E/,DZufkHdDp1E,3922211146832977220,2026-06-18T12:00:26+00:00,1781784026,"🌻 ONE WEEK until Awakening Joy at Kripalu! 🌻

If your body is asking for rest…
If your mind is craving stillness…
If your heart is hungry for real connection…

This is your sign.

A few spots remain. Don't overthink it — just come. 💛

 🔗 LINK IN BIO

#AwakeningJoy #KripaluRetreat #YogaRetreat #RetreatLife #YogaLife  #HealingRetreat #Kripalu #comeasyouare #AnusaraYoga #WellnessRetreat 
@kripalucenter @anusarayoga",57,awakeningjoy;kripaluretreat;yogaretreat;retreatlife;yogalife;healingretreat;kripalu;comeasyouare;anusarayoga;wellnessretreat,kripalucenter;anusarayoga,15,1,,8,carousel_container,,3a82f3c1d57246a8
yogaretreat,top,https://www.instagram.com/leelamilleryoga/p/DZu9L2rIVva/,DZu9L2rIVva,3922341420943367130,2026-06-18T16:19:26+00:00,1781799566,"This quote is a beautiful expression of Metta (loving-kindness or goodwill), a core teaching in Buddhism. It comes from the Karaniya Metta Sutta: The Discourse on Loving-kindness, which is the Buddha’s guide on how to cultivate boundless, unconditional love. 

The passage teaches that you should wish unconditional peace, joy, and goodwill toward every single living thing in existence. It is an exercise in expanding the heart to exclude absolutely no one..

May all beings be peaceful.
May all beings be happy.",81,,,4,1,,1,feed,,72be11d6241efc70
yogaretreat,recent;top,https://www.instagram.com/yogaden.corona/p/DZxZD0QjQiu/,DZxZD0QjQiu,3923026963849873582,2026-06-19T15:01:19+00:00,1781881279,"🌋✨ ONLY 5 SPOTS REMAINING ✨🌋

GUATEMALA RETREAT • JULY 15–23, 2026
🇬🇹 Antigua & Lake Atitlán

Imagine waking up to breathtaking volcano views, practicing yoga beside one of the most beautiful lakes in the world, participating in sacred Mayan ceremonies, nourishing your body with incredible food, and reconnecting with your heart in a way that only travel and community can inspire.

This is more than a retreat...
It’s a journey of transformation.

💫 Daily Yoga & Meditation
🔥 Sacred Mayan Fire Ceremony
🌋 Stunning Volcano Views
🥗 Nourishing Meals
🤍 Deep Connection & Community
🌎 Cultural Immersion

✨ Retreat Includes:
• 3-night stay in Antigua (breakfast included)
• 5-night shared accommodation at Villa Sumaya Retreat Center
• 3 daily vegetarian meals (chicken or fish available)
• Unlimited filtered water, tea & coffee
• Daily yoga, ceremonies & more

💰 Investment Reduced to $3,180

⚠️ ONLY 5 SPOTS REMAINING!

If your soul has been calling for adventure, healing, connection, and renewal, this is your sign.

Come for the experience.
Leave transformed forever. 💜

📍July 15–23, 2026
📲 Message us or visit YogaDen.com for details and registration.

#YogaRetreat #GuatemalaRetreat #LakeAtitlan #VillaSumaya #YogaDen #YogaTravel #WellnessRetreat #TransformationalTravel #RetreatLife #YogaCommunity #AdventureAwaits #TravelWithPurpose #VolcanoViews #SoulJourney",188,yogaretreat;guatemalaretreat;lakeatitlan;villasumaya;yogaden;yogatravel;wellnessretreat;transformationaltravel;retreatlife;yogacommunity;adventureawaits;travelwithpurpose;volcanoviews;souljourney,,2,0,,1,feed,,7dc242a365cfd5fa
yogaretreat,recent;top,https://www.instagram.com/shrfyoga/p/DZxPFkxE_uf/,DZxPFkxE_uf,3922983104189561759,2026-06-19T13:34:10+00:00,1781876050,"Welcoming future Ayurvedic professionals 🌿✨

Students from nearby Ayurvedic Colleges visited the SHRF campus as part of their academic study tour.

They explored our unique practices, holistic approach, and the ideas that make us different.

It was an interactive session filled with learning, curiosity, and real-world exposure.
Proud to host them continuously for the past 2 years 

#HealthyHealingGetaway #SHRFYogacamp #SHRF #SHRFYogabana #Yogabana #Meditation #YogaInspiration #Yoga #Wellness #Naturopathy #YogaAndWellness #Ayurveda #Udupi #Karnataka #India #YogaRetreats #WellnessRetreats #YogaRetreat #WellnessRetreat #MonsoonWellness",77,healthyhealinggetaway;shrfyogacamp;shrf;shrfyogabana;yogabana;meditation;yogainspiration;yoga;wellness;naturopathy;yogaandwellness;ayurveda;udupi;karnataka;india;yogaretreats;wellnessretreats;yogaretreat;wellnessretreat;monsoonwellness,,59,2,,8,carousel_container,,43a13007fce05675
yogaretreat,top,https://www.instagram.com/patrickcreelman/p/DQlMusbkgW2/,DQlMusbkgW2,3757465449471804854,2025-11-03T04:40:08+00:00,1762144808,"How to do Kasyapasana pose
.
.
Upcoming events:

1) wildlōtus Yunnan retreat in Shangri-la China, 11-16 November 2025 (registration now open);

2) wildlōtus presents: The Foundation with Patrick Creelman in Singapore, commencing 21 November 2025 (registration now open).

.
.
.
#yogaretreat #yogatips #yogaforall #yogateacher #yogateachertraining #yogacet #ytt200 #ytt300 #yogateacher #yogainspiration #yogatutorial #yogatips #yogateacherlife #yogahongkong #yogasingapore #pureyoga #pureyogahk #pureyogasg #pureyogaofficial #pureyogasingapore #pureyogahongkong #yoga #wildlotus #kasyapasana #alignment",62,yogaretreat;yogatips;yogaforall;yogateacher;yogateachertraining;yogacet;ytt200;ytt300;yogateacher;yogainspiration;yogatutorial;yogatips;yogateacherlife;yogahongkong;yogasingapore;pureyoga;pureyogahk;pureyogasg;pureyogaofficial;pureyogasingapore;pureyogahongkong;yoga;wildlotus;kasyapasana;alignment,,514,12,,8,carousel_container,,9368ef54383e0a54
